Source,Target,Type,Id,Label,timeset,Weight,MMNT-EdgeType
3bd alwhab,W7ad0 W7ad0,Undirected,3759,Person-Person,,3,Person<--->Person
3bd alwhab,Warl snywbws,Undirected,3760,Person-Person,,15,Person<--->Person
3bd alwhab,waSf bk bTrs Galy,Undirected,3761,Person-Person,,3,Person<--->Person
3bd alwhab,Wkry  al3sly,Undirected,3762,Person-Person,,15,Person<--->Person
3bd alwhab,Wkyb  arslan,Undirected,3763,Person-Person,,15,Person<--->Person
3bd alwhab,wly aldyn   ykn,Undirected,3764,Person-Person,,3,Person<--->Person
3bd alwhab,wTny,Undirected,3765,Person-Person,,3,Person<--->Person
3bd alwhab,y  d,Undirected,3766,Person-Person,,3,Person<--->Person
3bd alwhab,ywsf  jrjs  zKm,Undirected,3767,Person-Person,,39,Person<--->Person
3bd alwhab,z. K,Undirected,3768,Person-Person,,6,Person<--->Person
3bd alwhab alWrk0,3bd mSTfA,Undirected,3769,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,3 m,Undirected,3770,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,7nyf0,Undirected,3771,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,a . 7,Undirected,3772,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,a. j,Undirected,3773,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,a7md 3byd,Undirected,3774,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,a7md  albaWa,Undirected,3775,Person-Person,,3,Person<--->Person
3bd alwhab alWrk0,a7md aljwbry,Undirected,3776,Person-Person,,3,Person<--->Person
3bd alwhab alWrk0,a7md  alSabwny,Undirected,3777,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,a7md  m7rm,Undirected,3778,Person-Person,,2,Person<--->Person
3bd alwhab alWrk0,abn alamyr m7md s3yd|m7md s3yd |m7md s3yd,Undirected,3779,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,abn tymy0,Undirected,3780,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,abrahym  Klyl  mrdm bk,Undirected,3781,Person-Person,,7,Person<--->Person
3bd alwhab alWrk0,abw alDya,Undirected,3782,Person-Person,,3,Person<--->Person
3bd alwhab alWrk0,abw als3wd mrad,Undirected,3783,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,aljnral brykwla,Undirected,3784,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,alsyd3bd alQadr almbark aljza5ry,Undirected,3785,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,alsywTy,Undirected,3786,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,alWyK3arf afndy alm7mljy,Undirected,3787,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,alWyK7sn afndy alasTwany,Undirected,3788,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,alWyKa7md afndy alm7mSany| m7md  raGb  TbaK,Undirected,3789,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,alWyK alsyd almky,Undirected,3790,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,alWyKm7md as7aQ alkWmyry,Undirected,3791,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,alWyKm7mwd afndy al3Tar,Undirected,3792,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,alWyKmSTfA afndy nja| mSTfA  nja,Undirected,3793,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,b,Undirected,3794,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,fars alnjar,Undirected,3795,Person-Person,,2,Person<--->Person
3bd alwhab alWrk0,foad  alKTyb,Undirected,3796,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,hـ r K,Undirected,3797,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,j3fr bn Wms alKlaf0,Undirected,3798,Person-Person,,2,Person<--->Person
3bd alwhab alWrk0,Kald alkaZm,Undirected,3799,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,Kwjh zadh fKr aldyn al3yntaby,Undirected,3800,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m,Undirected,3801,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m. m,Undirected,3802,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m. y,Undirected,3803,Person-Person,,2,Person<--->Person
3bd alwhab alWrk0,m. z,Undirected,3804,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m3rwf  alrSafy,Undirected,3805,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m  7  K,Undirected,3806,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md 3arf alm7mljy,Undirected,3807,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md  3arf  almnyr,Undirected,3808,Person-Person,,5,Person<--->Person
3bd alwhab alWrk0,m7md  3ly  almydany,Undirected,3809,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md abw als3wd mrad,Undirected,3810,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md  alhaWmy,Undirected,3811,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md   alQasmy  al7laQ,Undirected,3812,Person-Person,,4,Person<--->Person
3bd alwhab alWrk0,m7md  alTba3,Undirected,3813,Person-Person,,2,Person<--->Person
3bd alwhab alWrk0,m7md bn aby W7ai alDby,Undirected,3814,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md bn m7md almbark,Undirected,3815,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md  fryd  wjdy,Undirected,3816,Person-Person,,6,Person<--->Person
3bd alwhab alWrk0,m7md njyb al7lby,Undirected,3817,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md njyb kywan,Undirected,3818,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md raGb alsadat,Undirected,3819,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md  raGb  TbaK,Undirected,3820,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md rDa,Undirected,3821,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md  s3yd  alskry,Undirected,3822,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md s3yd ayas,Undirected,3823,Person-Person,,2,Person<--->Person
3bd alwhab alWrk0,m7md  s3yd  zhwr,Undirected,3824,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md  SadQ  3nbr,Undirected,3825,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,m7md  slym  al7nfy,Undirected,3826,Person-Person,,4,Person<--->Person
3bd alwhab alWrk0,m7y aldyn  alKany,Undirected,3827,Person-Person,,2,Person<--->Person
3bd alwhab alWrk0,mKtar  almoyd,Undirected,3828,Person-Person,,4,Person<--->Person
3bd alwhab alWrk0,mSTfA  a7md  alQayaty,Undirected,3829,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,mSTfA  nja,Undirected,3830,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,mSTfA  SadQ  alraf3y,Undirected,3831,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,Qasm  7rz allh,Undirected,3832,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,Qasm 7rz allh alnablsy,Undirected,3833,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,r. Q,Undirected,3834,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,raGb alsadat,Undirected,3835,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,rWyd 3lywan,Undirected,3836,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,Sal7  alWryf,Undirected,3837,Person-Person,,4,Person<--->Person
3bd alwhab alWrk0,Sla7 aldyn,Undirected,3838,Person-Person,,2,Person<--->Person
3bd alwhab alWrk0,Sla7 aldyn  alz3ym,Undirected,3839,Person-Person,,3,Person<--->Person
3bd alwhab alWrk0,slym  QSab,Undirected,3840,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,slym QSab 7sn,Undirected,3841,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,S z,Undirected,3842,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,t  f,Undirected,3843,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,twfyQ  al3lmy,Undirected,3844,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,twfyQ  Qwydr,Undirected,3845,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,T y,Undirected,3846,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,wly aldyn   ykn,Undirected,3847,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,y. S,Undirected,3848,Person-Person,,1,Person<--->Person
3bd alwhab alWrk0,y7yA alQl3y,Undirected,3849,Person-Person,,1,Person<--->Person
3bd mSTfA,3 m,Undirected,3850,Person-Person,,1,Person<--->Person
3bd mSTfA,7nyf0,Undirected,3851,Person-Person,,1,Person<--->Person
3bd mSTfA,a . 7,Undirected,3852,Person-Person,,1,Person<--->Person
3bd mSTfA,a. j,Undirected,3853,Person-Person,,1,Person<--->Person
3bd mSTfA,a7md 3byd,Undirected,3854,Person-Person,,1,Person<--->Person
3bd mSTfA,a7md  albaWa,Undirected,3855,Person-Person,,3,Person<--->Person
3bd mSTfA,a7md aljwbry,Undirected,3856,Person-Person,,3,Person<--->Person
3bd mSTfA,a7md  alSabwny,Undirected,3857,Person-Person,,1,Person<--->Person
3bd mSTfA,a7md  m7rm,Undirected,3858,Person-Person,,2,Person<--->Person
3bd mSTfA,abn alamyr m7md s3yd|m7md s3yd |m7md s3yd,Undirected,3859,Person-Person,,1,Person<--->Person
3bd mSTfA,abn tymy0,Undirected,3860,Person-Person,,1,Person<--->Person
3bd mSTfA,abrahym  Klyl  mrdm bk,Undirected,3861,Person-Person,,7,Person<--->Person
3bd mSTfA,abw alDya,Undirected,3862,Person-Person,,3,Person<--->Person
3bd mSTfA,abw als3wd mrad,Undirected,3863,Person-Person,,1,Person<--->Person
3bd mSTfA,aljnral brykwla,Undirected,3864,Person-Person,,1,Person<--->Person
3bd mSTfA,alsyd3bd alQadr almbark aljza5ry,Undirected,3865,Person-Person,,1,Person<--->Person
3bd mSTfA,alsywTy,Undirected,3866,Person-Person,,1,Person<--->Person
3bd mSTfA,alWyK3arf afndy alm7mljy,Undirected,3867,Person-Person,,1,Person<--->Person
3bd mSTfA,alWyK7sn afndy alasTwany,Undirected,3868,Person-Person,,1,Person<--->Person
3bd mSTfA,alWyKa7md afndy alm7mSany| m7md  raGb  TbaK,Undirected,3869,Person-Person,,1,Person<--->Person
3bd mSTfA,alWyK alsyd almky,Undirected,3870,Person-Person,,1,Person<--->Person
3bd mSTfA,alWyKm7md as7aQ alkWmyry,Undirected,3871,Person-Person,,1,Person<--->Person
3bd mSTfA,alWyKm7mwd afndy al3Tar,Undirected,3872,Person-Person,,1,Person<--->Person
3bd mSTfA,alWyKmSTfA afndy nja| mSTfA  nja,Undirected,3873,Person-Person,,1,Person<--->Person
3bd mSTfA,b,Undirected,3874,Person-Person,,1,Person<--->Person
3bd mSTfA,fars alnjar,Undirected,3875,Person-Person,,2,Person<--->Person
3bd mSTfA,foad  alKTyb,Undirected,3876,Person-Person,,1,Person<--->Person
3bd mSTfA,hـ r K,Undirected,3877,Person-Person,,1,Person<--->Person
3bd mSTfA,j3fr bn Wms alKlaf0,Undirected,3878,Person-Person,,2,Person<--->Person
3bd mSTfA,Kald alkaZm,Undirected,3879,Person-Person,,1,Person<--->Person
3bd mSTfA,Kwjh zadh fKr aldyn al3yntaby,Undirected,3880,Person-Person,,1,Person<--->Person
3bd mSTfA,m,Undirected,3881,Person-Person,,1,Person<--->Person
3bd mSTfA,m. m,Undirected,3882,Person-Person,,1,Person<--->Person
3bd mSTfA,m. y,Undirected,3883,Person-Person,,2,Person<--->Person
3bd mSTfA,m. z,Undirected,3884,Person-Person,,1,Person<--->Person
3bd mSTfA,m3rwf  alrSafy,Undirected,3885,Person-Person,,1,Person<--->Person
3bd mSTfA,m  7  K,Undirected,3886,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md 3arf alm7mljy,Undirected,3887,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md  3arf  almnyr,Undirected,3888,Person-Person,,5,Person<--->Person
3bd mSTfA,m7md  3ly  almydany,Undirected,3889,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md abw als3wd mrad,Undirected,3890,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md  alhaWmy,Undirected,3891,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md   alQasmy  al7laQ,Undirected,3892,Person-Person,,4,Person<--->Person
3bd mSTfA,m7md  alTba3,Undirected,3893,Person-Person,,2,Person<--->Person
3bd mSTfA,m7md bn aby W7ai alDby,Undirected,3894,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md bn m7md almbark,Undirected,3895,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md  fryd  wjdy,Undirected,3896,Person-Person,,6,Person<--->Person
3bd mSTfA,m7md njyb al7lby,Undirected,3897,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md njyb kywan,Undirected,3898,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md raGb alsadat,Undirected,3899,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md  raGb  TbaK,Undirected,3900,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md rDa,Undirected,3901,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md  s3yd  alskry,Undirected,3902,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md s3yd ayas,Undirected,3903,Person-Person,,2,Person<--->Person
3bd mSTfA,m7md  s3yd  zhwr,Undirected,3904,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md  SadQ  3nbr,Undirected,3905,Person-Person,,1,Person<--->Person
3bd mSTfA,m7md  slym  al7nfy,Undirected,3906,Person-Person,,4,Person<--->Person
3bd mSTfA,m7y aldyn  alKany,Undirected,3907,Person-Person,,2,Person<--->Person
3bd mSTfA,mKtar  almoyd,Undirected,3908,Person-Person,,4,Person<--->Person
3bd mSTfA,mSTfA  a7md  alQayaty,Undirected,3909,Person-Person,,1,Person<--->Person
3bd mSTfA,mSTfA  nja,Undirected,3910,Person-Person,,1,Person<--->Person
3bd mSTfA,mSTfA  SadQ  alraf3y,Undirected,3911,Person-Person,,1,Person<--->Person
3bd mSTfA,Qasm  7rz allh,Undirected,3912,Person-Person,,1,Person<--->Person
3bd mSTfA,Qasm 7rz allh alnablsy,Undirected,3913,Person-Person,,1,Person<--->Person
3bd mSTfA,r. Q,Undirected,3914,Person-Person,,1,Person<--->Person
3bd mSTfA,raGb alsadat,Undirected,3915,Person-Person,,1,Person<--->Person
3bd mSTfA,rWyd 3lywan,Undirected,3916,Person-Person,,1,Person<--->Person
3bd mSTfA,Sal7  alWryf,Undirected,3917,Person-Person,,4,Person<--->Person
3bd mSTfA,Sla7 aldyn,Undirected,3918,Person-Person,,2,Person<--->Person
3bd mSTfA,Sla7 aldyn  alz3ym,Undirected,3919,Person-Person,,3,Person<--->Person
3bd mSTfA,slym  QSab,Undirected,3920,Person-Person,,1,Person<--->Person
3bd mSTfA,slym QSab 7sn,Undirected,3921,Person-Person,,1,Person<--->Person
3bd mSTfA,S z,Undirected,3922,Person-Person,,1,Person<--->Person
3bd mSTfA,t  f,Undirected,3923,Person-Person,,1,Person<--->Person
3bd mSTfA,twfyQ  al3lmy,Undirected,3924,Person-Person,,1,Person<--->Person
3bd mSTfA,twfyQ  Qwydr,Undirected,3925,Person-Person,,1,Person<--->Person
3bd mSTfA,T y,Undirected,3926,Person-Person,,1,Person<--->Person
3bd mSTfA,wly aldyn   ykn,Undirected,3927,Person-Person,,1,Person<--->Person
3bd mSTfA,y. S,Undirected,3928,Person-Person,,1,Person<--->Person
3bd mSTfA,y7yA alQl3y,Undirected,3929,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,3ysA  askndr  alm3lwf,Undirected,3930,Person-Person,,2,Person<--->Person
3fyf0 mSwb3,7lym  abrahym  dmws,Undirected,3931,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,7na 7mSy,Undirected,3932,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,aldktwr fyaD alKTyb,Undirected,3933,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,aldktwr njyb k7yl,Undirected,3934,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,alyas  3Ta allh,Undirected,3935,Person-Person,,2,Person<--->Person
3fyf0 mSwb3,asma bllm3,Undirected,3936,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,asma  sywr,Undirected,3937,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,astyr mwayal,Undirected,3938,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,bwls W7adh,Undirected,3939,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,flyb s3d,Undirected,3940,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,flyks  fars,Undirected,3941,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,fryd0 hanm,Undirected,3942,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,fz3  slmA,Undirected,3943,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,jrjs  twma,Undirected,3944,Person-Person,,2,Person<--->Person
3fyf0 mSwb3,jrjy QSaS,Undirected,3945,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,jwlya  T3m0,Undirected,3946,Person-Person,,2,Person<--->Person
3fyf0 mSwb3,jwlya Tm3h,Undirected,3947,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,Kyr allh Kyr allh,Undirected,3948,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,lbnany0,Undirected,3949,Person-Person,,2,Person<--->Person
3fyf0 mSwb3,m3rwf  alrSafy,Undirected,3950,Person-Person,,3,Person<--->Person
3fyf0 mSwb3,mary  3jmy,Undirected,3951,Person-Person,,5,Person<--->Person
3fyf0 mSwb3,mKayl 7ayk,Undirected,3952,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,mnWyq al7snaq,Undirected,3953,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,mryana mraW,Undirected,3954,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,mrym zka,Undirected,3955,Person-Person,,6,Person<--->Person
3fyf0 mSwb3,njyb jrjs Tasw,Undirected,3956,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,nly  z3rb,Undirected,3957,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,nZlh brbary,Undirected,3958,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,QsTaky  7mSy,Undirected,3959,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,rwza 7dad,Undirected,3960,Person-Person,,2,Person<--->Person
3fyf0 mSwb3,slmA Trad,Undirected,3961,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,slwA,Undirected,3962,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,slwA  slam0,Undirected,3963,Person-Person,,4,Person<--->Person
3fyf0 mSwb3,slym saba baz,Undirected,3964,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,W7ad0  W7ad0,Undirected,3965,Person-Person,,3,Person<--->Person
3fyf0 mSwb3,wdy3 alKwry,Undirected,3966,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,wdy3  alKwry  | wdy3  alKwry,Undirected,3967,Person-Person,,1,Person<--->Person
3fyf0 mSwb3,wrd0  alyazjy,Undirected,3968,Person-Person,,2,Person<--->Person
3 m,7nyf0,Undirected,3969,Person-Person,,1,Person<--->Person
3 m,a . 7,Undirected,3970,Person-Person,,1,Person<--->Person
3 m,a. j,Undirected,3971,Person-Person,,1,Person<--->Person
3 m,a7md 3byd,Undirected,3972,Person-Person,,1,Person<--->Person
3 m,a7md  albaWa,Undirected,3973,Person-Person,,3,Person<--->Person
3 m,a7md aljwbry,Undirected,3974,Person-Person,,3,Person<--->Person
3 m,a7md  alSabwny,Undirected,3975,Person-Person,,1,Person<--->Person
3 m,a7md  m7rm,Undirected,3976,Person-Person,,2,Person<--->Person
3 m,abn alamyr m7md s3yd|m7md s3yd |m7md s3yd,Undirected,3977,Person-Person,,1,Person<--->Person
3 m,abn tymy0,Undirected,3978,Person-Person,,1,Person<--->Person
3 m,abrahym  Klyl  mrdm bk,Undirected,3979,Person-Person,,7,Person<--->Person
3 m,abw alDya,Undirected,3980,Person-Person,,3,Person<--->Person
3 m,abw als3wd mrad,Undirected,3981,Person-Person,,1,Person<--->Person
3 m,aljnral brykwla,Undirected,3982,Person-Person,,1,Person<--->Person
3 m,alsyd3bd alQadr almbark aljza5ry,Undirected,3983,Person-Person,,1,Person<--->Person
3 m,alsywTy,Undirected,3984,Person-Person,,1,Person<--->Person
3 m,alWyK3arf afndy alm7mljy,Undirected,3985,Person-Person,,1,Person<--->Person
3 m,alWyK7sn afndy alasTwany,Undirected,3986,Person-Person,,1,Person<--->Person
3 m,alWyKa7md afndy alm7mSany| m7md  raGb  TbaK,Undirected,3987,Person-Person,,1,Person<--->Person
3 m,alWyK alsyd almky,Undirected,3988,Person-Person,,1,Person<--->Person
3 m,alWyKm7md as7aQ alkWmyry,Undirected,3989,Person-Person,,1,Person<--->Person
3 m,alWyKm7mwd afndy al3Tar,Undirected,3990,Person-Person,,1,Person<--->Person
3 m,alWyKmSTfA afndy nja| mSTfA  nja,Undirected,3991,Person-Person,,1,Person<--->Person
3 m,b,Undirected,3992,Person-Person,,1,Person<--->Person
3 m,fars alnjar,Undirected,3993,Person-Person,,2,Person<--->Person
3 m,foad  alKTyb,Undirected,3994,Person-Person,,1,Person<--->Person
3 m,hـ r K,Undirected,3995,Person-Person,,1,Person<--->Person
3 m,j3fr bn Wms alKlaf0,Undirected,3996,Person-Person,,2,Person<--->Person
3 m,Kald alkaZm,Undirected,3997,Person-Person,,1,Person<--->Person
3 m,Kwjh zadh fKr aldyn al3yntaby,Undirected,3998,Person-Person,,1,Person<--->Person
3 m,m,Undirected,3999,Person-Person,,1,Person<--->Person
3 m,m. m,Undirected,4000,Person-Person,,1,Person<--->Person
3 m,m. y,Undirected,4001,Person-Person,,2,Person<--->Person
3 m,m. z,Undirected,4002,Person-Person,,1,Person<--->Person
3 m,m3rwf  alrSafy,Undirected,4003,Person-Person,,1,Person<--->Person
3 m,m  7  K,Undirected,4004,Person-Person,,1,Person<--->Person
3 m,m7md 3arf alm7mljy,Undirected,4005,Person-Person,,1,Person<--->Person
3 m,m7md  3arf  almnyr,Undirected,4006,Person-Person,,5,Person<--->Person
3 m,m7md  3ly  almydany,Undirected,4007,Person-Person,,1,Person<--->Person
3 m,m7md abw als3wd mrad,Undirected,4008,Person-Person,,1,Person<--->Person
3 m,m7md  alhaWmy,Undirected,4009,Person-Person,,1,Person<--->Person
3 m,m7md   alQasmy  al7laQ,Undirected,4010,Person-Person,,4,Person<--->Person
3 m,m7md  alTba3,Undirected,4011,Person-Person,,2,Person<--->Person
3 m,m7md bn aby W7ai alDby,Undirected,4012,Person-Person,,1,Person<--->Person
3 m,m7md bn m7md almbark,Undirected,4013,Person-Person,,1,Person<--->Person
3 m,m7md  fryd  wjdy,Undirected,4014,Person-Person,,6,Person<--->Person
3 m,m7md njyb al7lby,Undirected,4015,Person-Person,,1,Person<--->Person
3 m,m7md njyb kywan,Undirected,4016,Person-Person,,1,Person<--->Person
3 m,m7md raGb alsadat,Undirected,4017,Person-Person,,1,Person<--->Person
3 m,m7md  raGb  TbaK,Undirected,4018,Person-Person,,1,Person<--->Person
3 m,m7md rDa,Undirected,4019,Person-Person,,1,Person<--->Person
3 m,m7md  s3yd  alskry,Undirected,4020,Person-Person,,1,Person<--->Person
3 m,m7md s3yd ayas,Undirected,4021,Person-Person,,2,Person<--->Person
3 m,m7md  s3yd  zhwr,Undirected,4022,Person-Person,,1,Person<--->Person
3 m,m7md  SadQ  3nbr,Undirected,4023,Person-Person,,1,Person<--->Person
3 m,m7md  slym  al7nfy,Undirected,4024,Person-Person,,4,Person<--->Person
3 m,m7y aldyn  alKany,Undirected,4025,Person-Person,,2,Person<--->Person
3 m,mKtar  almoyd,Undirected,4026,Person-Person,,4,Person<--->Person
3 m,mSTfA  a7md  alQayaty,Undirected,4027,Person-Person,,1,Person<--->Person
3 m,mSTfA  nja,Undirected,4028,Person-Person,,1,Person<--->Person
3 m,mSTfA  SadQ  alraf3y,Undirected,4029,Person-Person,,1,Person<--->Person
3 m,Qasm  7rz allh,Undirected,4030,Person-Person,,1,Person<--->Person
3 m,Qasm 7rz allh alnablsy,Undirected,4031,Person-Person,,1,Person<--->Person
3 m,r. Q,Undirected,4032,Person-Person,,1,Person<--->Person
3 m,raGb alsadat,Undirected,4033,Person-Person,,1,Person<--->Person
3 m,rWyd 3lywan,Undirected,4034,Person-Person,,1,Person<--->Person
3 m,Sal7  alWryf,Undirected,4035,Person-Person,,4,Person<--->Person
3 m,Sla7 aldyn,Undirected,4036,Person-Person,,2,Person<--->Person
3 m,Sla7 aldyn  alz3ym,Undirected,4037,Person-Person,,3,Person<--->Person
3 m,slym  QSab,Undirected,4038,Person-Person,,1,Person<--->Person
3 m,slym QSab 7sn,Undirected,4039,Person-Person,,1,Person<--->Person
3 m,S z,Undirected,4040,Person-Person,,1,Person<--->Person
3 m,t  f,Undirected,4041,Person-Person,,1,Person<--->Person
3 m,twfyQ  al3lmy,Undirected,4042,Person-Person,,1,Person<--->Person
3 m,twfyQ  Qwydr,Undirected,4043,Person-Person,,1,Person<--->Person
3 m,T y,Undirected,4044,Person-Person,,1,Person<--->Person
3 m,wly aldyn   ykn,Undirected,4045,Person-Person,,1,Person<--->Person
3 m,y. S,Undirected,4046,Person-Person,,1,Person<--->Person
3 m,y7yA alQl3y,Undirected,4047,Person-Person,,1,Person<--->Person
3manw5yl ft7 allh 3manw5yl,3raQy,Undirected,4048,Person-Person,,9,Person<--->Person
3manw5yl ft7 allh 3manw5yl,3rby mtbdٍ,Undirected,4049,Person-Person,,3,Person<--->Person
3manw5yl ft7 allh 3manw5yl,3W,Undirected,4050,Person-Person,,3,Person<--->Person
3manw5yl ft7 allh 3manw5yl,7na anTwn jrjs,Undirected,4051,Person-Person,,3,Person<--->Person
3manw5yl ft7 allh 3manw5yl,7na myKa alrsam,Undirected,4052,Person-Person,,3,Person<--->Person
3manw5yl ft7 allh 3manw5yl,a7md rfyQ,Undirected,4053,Person-Person,,3,Person<--->Person
3manw5yl ft7 allh 3manw5yl,abrahym  7lmy  al3mr,Undirected,4054,Person-Person,,39,Person<--->Person
3manw5yl ft7 allh 3manw5yl,abrahym  mnyb  albajjy,Undirected,4055,Person-Person,,39,Person<--->Person
3manw5yl ft7 allh 3manw5yl,abw alm7asn m7md 7sn,Undirected,4056,Person-Person,,3,Person<--->Person
3manw5yl ft7 allh 3manw5yl,aby 7amd alGzaly,Undirected,4057,Person-Person,,3,Person<--->Person
3manw5yl ft7 allh 3manw5yl,alab lwys alkrmly,Undirected,4058,Person-Person,,3,Person<--->Person
3manw5yl ft7 allh 3manw5yl,alabyl nrsys Sa5Gyan,Undirected,4059,Person-Person,,3,Person<--->Person
3manw5yl ft7 allh 3manw5yl,alastai aldktwr aGnaz Gwldzyhr,Undirected,4060,Person-Person,,3,Person<--->Person
3manw5yl ft7 allh 3manw5yl,albr ksbrKan,Undirected,4061,Person-Person,,6,Person<--->Person
3manw5yl ft7 allh 3manw5yl,aldjyly,Undirected,4062,Person-Person,,3,Person<--->Person
3manw5yl ft7 allh 3manw5yl,aldktwrjak amyw,Undirected,4063,Person-Person,,3,Person<--->Person
3manw5yl ft7 allh 3manw5yl,alsyd Sdr aldyn abw m7md al7sn al3amly,Undirected,4064,Person-Person,,3,Person<--->Person
